cs_year,date_occur,crime,description,ileads_address,ileads_street,x_coord,y_coord
2009,07/16/2009 00:35,83000,ARSON-KNOWINGLY BURNING/SUCCESS,5017,ARLINGTON AVE,891933.1,1040989
2009,07/16/2009 22:50,81000,ARSON-1ST DEGREE/SUCCESS,3945,WEST PINE BLVD,893636.3,1021348
2009,07/19/2009 20:38,82000,ARSON-2ND DEGREE/SUCCESS,4537,ASHLAND AVE,893891.3,1032807
2009,07/19/2009 22:20,83000,ARSON-KNOWINGLY BURNING/SUCCESS,4492,BIRCHER BLVD,896231,1037310
2009,07/20/2009 01:05,83000,ARSON-KNOWINGLY BURNING/SUCCESS,10000,RIVERVIEW DR,906291.5,1060106
2009,07/20/2009 07:30,83000,ARSON-KNOWINGLY BURNING/SUCCESS,9150,RIVERVIEW DR,900562.8,1054652
2009,07/21/2009 01:52,81000,ARSON-1ST DEGREE/SUCCESS,5076,PAGE BLVD,887324.5,1029196
2009,07/21/2009 05:30,83000,ARSON-KNOWINGLY BURNING/SUCCESS,4750,PENNSYLVANIA AVE,895152.4,996349
2009,07/22/2009 22:00,83000,ARSON-KNOWINGLY BURNING/SUCCESS,2224,MISSOURI AVE,900342.2,1010578
2009,07/23/2009 00:45,81000,ARSON-1ST DEGREE/SUCCESS,6010,THEKLA AVE,890001.9,1045205
2009,07/24/2009 02:18,82000,ARSON-2ND DEGREE/SUCCESS,4129,W FLORISSANT AVE,900240.3,1034726
2009,07/27/2009 06:12,83000,ARSON-KNOWINGLY BURNING/SUCCESS,7423,S GRAND BLVD,886789.6,990863.9
2009,07/29/2009 03:10,83000,ARSON-KNOWINGLY BURNING/SUCCESS,2013,DESTREHAN ST,905219.4,1028722
2009,07/30/2009 12:10,83000,ARSON-KNOWINGLY BURNING/SUCCESS,3200,S GRAND BLVD,893780.7,1006994
2009,07/30/2009 15:30,83000,ARSON-KNOWINGLY BURNING/SUCCESS,930,HOLLY HILLS AVE,889835.5,993183.7
2009,07/31/2009 02:05,83000,ARSON-KNOWINGLY BURNING/SUCCESS,4507,ALICE AVE,899662.4,1034082
2009,07/31/2009 15:00,81000,ARSON-1ST DEGREE/SUCCESS,1370,SEMPLE AVE,884820.4,1030805
2009,07/31/2009 22:01,83000,ARSON-KNOWINGLY BURNING/SUCCESS,7700,E. RAILROAD,0,0
2009,07/31/2009 22:30,82000,ARSON-2ND DEGREE/SUCCESS,1418,UNION BLVD,886146.9,1030592
2009,08/02/2009 00:45,82000,ARSON-2ND DEGREE/SUCCESS,3311,ILLINOIS AVE,899640.8,1005353
2009,08/03/2009 07:00,82000,ARSON-2ND DEGREE/SUCCESS,3716,SALENA ST,899936.6,1002562
2009,08/03/2009 18:35,83000,ARSON-KNOWINGLY BURNING/SUCCESS,5737,AMELIA AVE,889086.3,1042572
2009,08/04/2009 01:15,81000,ARSON-1ST DEGREE/SUCCESS,5517,GILMORE AVE,891976.4,1045116
2009,08/04/2009 02:30,81000,ARSON-1ST DEGREE/SUCCESS,5040,CATES AVE,887449.7,1027407
2009,08/05/2009 01:45,83000,ARSON-KNOWINGLY BURNING/SUCCESS,2617,MADISON ST,902121.9,1024774
